difficulty_rank,rank_within_missing_count,state_mask,state,missing_digits,missing_count,contains_digit_9,completion_probability_within_1,completion_probability_within_2,completion_probability_within_3,completion_probability_within_5,completion_probability_within_10,expected_remaining_draws,variance_remaining_draws,standard_deviation_remaining_draws,quantile_50_draws,quantile_90_draws,quantile_95_draws,quantile_99_draws
183,53,225,"{0,5,6,7}",0 5 6 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
184,54,353,"{0,5,6,8}",0 5 6 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
185,55,417,"{0,5,7,8}",0 5 7 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
186,56,449,"{0,6,7,8}",0 6 7 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
187,57,30,"{1,2,3,4}",1 2 3 4,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
188,58,46,"{1,2,3,5}",1 2 3 5,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
189,59,78,"{1,2,3,6}",1 2 3 6,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
190,60,142,"{1,2,3,7}",1 2 3 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
191,61,270,"{1,2,3,8}",1 2 3 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
192,62,54,"{1,2,4,5}",1 2 4 5,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
193,63,86,"{1,2,4,6}",1 2 4 6,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
194,64,150,"{1,2,4,7}",1 2 4 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
195,65,278,"{1,2,4,8}",1 2 4 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
196,66,102,"{1,2,5,6}",1 2 5 6,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
197,67,166,"{1,2,5,7}",1 2 5 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
198,68,294,"{1,2,5,8}",1 2 5 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
199,69,198,"{1,2,6,7}",1 2 6 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
200,70,326,"{1,2,6,8}",1 2 6 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
201,71,390,"{1,2,7,8}",1 2 7 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
202,72,58,"{1,3,4,5}",1 3 4 5,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
203,73,90,"{1,3,4,6}",1 3 4 6,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
204,74,154,"{1,3,4,7}",1 3 4 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
205,75,282,"{1,3,4,8}",1 3 4 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
206,76,106,"{1,3,5,6}",1 3 5 6,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
207,77,170,"{1,3,5,7}",1 3 5 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
208,78,298,"{1,3,5,8}",1 3 5 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
209,79,202,"{1,3,6,7}",1 3 6 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
210,80,330,"{1,3,6,8}",1 3 6 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
211,81,394,"{1,3,7,8}",1 3 7 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
212,82,114,"{1,4,5,6}",1 4 5 6,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
213,83,178,"{1,4,5,7}",1 4 5 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
214,84,306,"{1,4,5,8}",1 4 5 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
215,85,210,"{1,4,6,7}",1 4 6 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
216,86,338,"{1,4,6,8}",1 4 6 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
217,87,402,"{1,4,7,8}",1 4 7 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
218,88,226,"{1,5,6,7}",1 5 6 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
219,89,354,"{1,5,6,8}",1 5 6 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
220,90,418,"{1,5,7,8}",1 5 7 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
221,91,450,"{1,6,7,8}",1 6 7 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
222,92,60,"{2,3,4,5}",2 3 4 5,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
223,93,92,"{2,3,4,6}",2 3 4 6,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
224,94,156,"{2,3,4,7}",2 3 4 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
225,95,284,"{2,3,4,8}",2 3 4 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
226,96,108,"{2,3,5,6}",2 3 5 6,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
227,97,172,"{2,3,5,7}",2 3 5 7,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
228,98,300,"{2,3,5,8}",2 3 5 8,4,no,0.1738782543545434,0.63843246803049403,0.87484730298799074,0.98694907770318274,0.99995722416873267,2.3727455679401848,1.12771604960645,1.0619397579931029,2,4,4,6
